subject,frame,kernel,shots,accuracy,gram_var
17,reference,HS-RBF,10000,0.4444444444444445,2.6142457003275725e-05
17,reference,HS-overlap,100000,0.40740740740740733,2.6142457003275725e-05
17,reference,HS-RBF,100000,0.37777777777777766,2.6142457003275725e-05
17,reference,HS-overlap,1000000,0.437037037037037,2.6142457003275725e-05
17,reference,HS-RBF,1000000,0.4592592592592592,2.6142457003275725e-05
17,reference,HS-overlap,-1,0.4296296296296296,2.6142457003275725e-05
17,reference,HS-RBF,-1,0.4074074074074074,2.6142457003275725e-05
18,sensor,HS-overlap,100,0.562962962962963,1.2823244514418562e-05
18,sensor,HS-RBF,100,0.5555555555555556,1.2823244514418562e-05
18,sensor,HS-overlap,1000,0.38518518518518513,1.2823244514418562e-05
18,sensor,HS-RBF,1000,0.3481481481481481,1.2823244514418562e-05
18,sensor,HS-overlap,10000,0.525925925925926,1.2823244514418562e-05
18,sensor,HS-RBF,10000,0.38518518518518513,1.2823244514418562e-05
18,sensor,HS-overlap,100000,0.5703703703703703,1.2823244514418562e-05
18,sensor,HS-RBF,100000,0.6518518518518519,1.2823244514418562e-05
18,sensor,HS-overlap,1000000,0.4962962962962963,1.2823244514418562e-05
18,sensor,HS-RBF,1000000,0.42962962962962964,1.2823244514418562e-05
18,sensor,HS-overlap,-1,0.525925925925926,1.2823244514418562e-05
18,sensor,HS-RBF,-1,0.5185185185185186,1.2823244514418562e-05
18,reference,HS-overlap,100,0.4888888888888889,3.4074273749305137e-06
18,reference,HS-RBF,100,0.47407407407407404,3.4074273749305137e-06
18,reference,HS-overlap,1000,0.4592592592592593,3.4074273749305137e-06
18,reference,HS-RBF,1000,0.5185185185185185,3.4074273749305137e-06
18,reference,HS-overlap,10000,0.45185185185185184,3.4074273749305137e-06
18,reference,HS-RBF,10000,0.48888888888888893,3.4074273749305137e-06
18,reference,HS-overlap,100000,0.43703703703703706,3.4074273749305137e-06
18,reference,HS-RBF,100000,0.5259259259259259,3.4074273749305137e-06
18,reference,HS-overlap,1000000,0.3703703703703704,3.4074273749305137e-06
18,reference,HS-RBF,1000000,0.37037037037037035,3.4074273749305137e-06
18,reference,HS-overlap,-1,0.3703703703703704,3.4074273749305137e-06
18,reference,HS-RBF,-1,0.3777777777777778,3.4074273749305137e-06
19,sensor,HS-overlap,100,0.5629629629629631,0.0023048658041568888
19,sensor,HS-RBF,100,0.4666666666666667,0.0023048658041568888
19,sensor,HS-overlap,1000,0.6222222222222221,0.0023048658041568888
19,sensor,HS-RBF,1000,0.5703703703703703,0.0023048658041568888
19,sensor,HS-overlap,10000,0.4740740740740741,0.0023048658041568888
19,sensor,HS-RBF,10000,0.3925925925925926,0.0023048658041568888
19,sensor,HS-overlap,100000,0.4814814814814815,0.0023048658041568888
19,sensor,HS-RBF,100000,0.4074074074074074,0.0023048658041568888
19,sensor,HS-overlap,1000000,0.48888888888888893,0.0023048658041568888
19,sensor,HS-RBF,1000000,0.5481481481481482,0.0023048658041568888
19,sensor,HS-overlap,-1,0.5037037037037038,0.0023048658041568888
19,sensor,HS-RBF,-1,0.42962962962962953,0.0023048658041568888
19,reference,HS-overlap,100,0.49629629629629635,2.0491429217016147e-05
19,reference,HS-RBF,100,0.4296296296296296,2.0491429217016147e-05
19,reference,HS-overlap,1000,0.4888888888888889,2.0491429217016147e-05
19,reference,HS-RBF,1000,0.4592592592592592,2.0491429217016147e-05
19,reference,HS-overlap,10000,0.46666666666666673,2.0491429217016147e-05
19,reference,HS-RBF,10000,0.45185185185185184,2.0491429217016147e-05
19,reference,HS-overlap,100000,0.5703703703703703,2.0491429217016147e-05
19,reference,HS-RBF,100000,0.5851851851851851,2.0491429217016147e-05
19,reference,HS-overlap,1000000,0.5555555555555556,2.0491429217016147e-05
19,reference,HS-RBF,1000000,0.5555555555555556,2.0491429217016147e-05
19,reference,HS-overlap,-1,0.5407407407407407,2.0491429217016147e-05
19,reference,HS-RBF,-1,0.5851851851851854,2.0491429217016147e-05
20,sensor,HS-overlap,100,0.5111111111111112,1.2781979740179322e-08
20,sensor,HS-RBF,100,0.4,1.2781979740179322e-08
20,sensor,HS-overlap,1000,0.4814814814814815,1.2781979740179322e-08
20,sensor,HS-RBF,1000,0.4444444444444444,1.2781979740179322e-08
20,sensor,HS-overlap,10000,0.4814814814814815,1.2781979740179322e-08
20,sensor,HS-RBF,10000,0.4666666666666667,1.2781979740179322e-08
20,sensor,HS-overlap,100000,0.6962962962962964,1.2781979740179322e-08
20,sensor,HS-RBF,100000,0.6592592592592593,1.2781979740179322e-08
20,sensor,HS-overlap,1000000,0.5185185185185186,1.2781979740179322e-08
20,sensor,HS-RBF,1000000,0.5407407407407409,1.2781979740179322e-08
20,sensor,HS-overlap,-1,0.5185185185185186,1.2781979740179322e-08
20,sensor,HS-RBF,-1,0.4592592592592592,1.2781979740179322e-08
20,reference,HS-overlap,100,0.5407407407407407,6.2038390668361925e-06
20,reference,HS-RBF,100,0.4962962962962963,6.2038390668361925e-06
20,reference,HS-overlap,1000,0.44444444444444436,6.2038390668361925e-06
20,reference,HS-RBF,1000,0.5407407407407407,6.2038390668361925e-06
20,reference,HS-overlap,10000,0.4592592592592593,6.2038390668361925e-06
20,reference,HS-RBF,10000,0.4592592592592593,6.2038390668361925e-06
20,reference,HS-overlap,100000,0.42962962962962964,6.2038390668361925e-06
20,reference,HS-RBF,100000,0.4740740740740741,6.2038390668361925e-06
20,reference,HS-overlap,1000000,0.4000000000000001,6.2038390668361925e-06
20,reference,HS-RBF,1000000,0.4518518518518519,6.2038390668361925e-06
20,reference,HS-overlap,-1,0.40740740740740744,6.2038390668361925e-06
20,reference,HS-RBF,-1,0.46666666666666673,6.2038390668361925e-06
21,sensor,HS-overlap,100,0.5407407407407407,0.0014406853755267498
21,sensor,HS-RBF,100,0.511111111111111,0.0014406853755267498
21,sensor,HS-overlap,1000,0.5037037037037037,0.0014406853755267498
21,sensor,HS-RBF,1000,0.4888888888888889,0.0014406853755267498
21,sensor,HS-overlap,10000,0.46666666666666656,0.0014406853755267498
21,sensor,HS-RBF,10000,0.4592592592592592,0.0014406853755267498
21,sensor,HS-overlap,100000,0.548148148148148,0.0014406853755267498
21,sensor,HS-RBF,100000,0.5703703703703703,0.0014406853755267498
21,sensor,HS-overlap,1000000,0.5333333333333333,0.0014406853755267498
21,sensor,HS-RBF,1000000,0.6222222222222222,0.0014406853755267498
21,sensor,HS-overlap,-1,0.5333333333333333,0.0014406853755267498
21,sensor,HS-RBF,-1,0.5851851851851853,0.0014406853755267498
21,reference,HS-overlap,100,0.5037037037037037,0.00033022889953501094
21,reference,HS-RBF,100,0.5185185185185185,0.00033022889953501094
21,reference,HS-overlap,1000,0.4666666666666666,0.00033022889953501094
21,reference,HS-RBF,1000,0.4518518518518518,0.00033022889953501094
21,reference,HS-overlap,10000,0.5037037037037037,0.00033022889953501094
21,reference,HS-RBF,10000,0.4444444444444444,0.00033022889953501094
21,reference,HS-overlap,100000,0.5259259259259259,0.00033022889953501094
21,reference,HS-RBF,100000,0.562962962962963,0.00033022889953501094
21,reference,HS-overlap,1000000,0.562962962962963,0.00033022889953501094
21,reference,HS-RBF,1000000,0.562962962962963,0.00033022889953501094
21,reference,HS-overlap,-1,0.6000000000000001,0.00033022889953501094
21,reference,HS-RBF,-1,0.5185185185185185,0.00033022889953501094
22,sensor,HS-overlap,100,0.3851851851851852,0.0013287642189445926
22,sensor,HS-RBF,100,0.3777777777777778,0.0013287642189445926
22,sensor,HS-overlap,1000,0.5111111111111112,0.0013287642189445926
22,sensor,HS-RBF,1000,0.4962962962962963,0.0013287642189445926
22,sensor,HS-overlap,10000,0.42962962962962964,0.0013287642189445926
22,sensor,HS-RBF,10000,0.43703703703703706,0.0013287642189445926
22,sensor,HS-overlap,100000,0.5481481481481482,0.0013287642189445926
22,sensor,HS-RBF,100000,0.6370370370370371,0.0013287642189445926
22,sensor,HS-overlap,1000000,0.48148148148148157,0.0013287642189445926
22,sensor,HS-RBF,1000000,0.5037037037037037,0.0013287642189445926
22,sensor,HS-overlap,-1,0.48888888888888893,0.0013287642189445926
22,sensor,HS-RBF,-1,0.5407407407407407,0.0013287642189445926
22,reference,HS-overlap,100,0.5407407407407407,4.269899359121357e-06
22,reference,HS-RBF,100,0.5037037037037037,4.269899359121357e-06
22,reference,HS-overlap,1000,0.5111111111111112,4.269899359121357e-06
22,reference,HS-RBF,1000,0.4592592592592593,4.269899359121357e-06
22,reference,HS-overlap,10000,0.5851851851851853,4.269899359121357e-06
22,reference,HS-RBF,10000,0.548148148148148,4.269899359121357e-06
22,reference,HS-overlap,100000,0.4222222222222222,4.269899359121357e-06
22,reference,HS-RBF,100000,0.4814814814814815,4.269899359121357e-06
22,reference,HS-overlap,1000000,0.46666666666666673,4.269899359121357e-06
22,reference,HS-RBF,1000000,0.4444444444444445,4.269899359121357e-06
22,reference,HS-overlap,-1,0.42962962962962964,4.269899359121357e-06
22,reference,HS-RBF,-1,0.42962962962962964,4.269899359121357e-06
23,sensor,HS-overlap,100,0.5703703703703705,0.0030073430968427448
23,sensor,HS-RBF,100,0.4740740740740741,0.0030073430968427448
23,sensor,HS-overlap,1000,0.48888888888888893,0.0030073430968427448
23,sensor,HS-RBF,1000,0.5185185185185186,0.0030073430968427448
23,sensor,HS-overlap,10000,0.5703703703703703,0.0030073430968427448
23,sensor,HS-RBF,10000,0.548148148148148,0.0030073430968427448
23,sensor,HS-overlap,100000,0.488888888888889,0.0030073430968427448
23,sensor,HS-RBF,100000,0.6296296296296297,0.0030073430968427448
23,sensor,HS-overlap,1000000,0.5407407407407407,0.0030073430968427448
23,sensor,HS-RBF,1000000,0.7037037037037038,0.0030073430968427448
23,sensor,HS-overlap,-1,0.5555555555555556,0.0030073430968427448
23,sensor,HS-RBF,-1,0.7407407407407407,0.0030073430968427448
23,reference,HS-overlap,100,0.437037037037037,1.9913861973234008e-05
23,reference,HS-RBF,100,0.45185185185185184,1.9913861973234008e-05
23,reference,HS-overlap,1000,0.5185185185185186,1.9913861973234008e-05
23,reference,HS-RBF,1000,0.5111111111111111,1.9913861973234008e-05
23,reference,HS-overlap,10000,0.6370370370370371,1.9913861973234008e-05
23,reference,HS-RBF,10000,0.6370370370370372,1.9913861973234008e-05
23,reference,HS-overlap,100000,0.7333333333333333,1.9913861973234008e-05
23,reference,HS-RBF,100000,0.7407407407407407,1.9913861973234008e-05
23,reference,HS-overlap,1000000,0.7407407407407408,1.9913861973234008e-05
23,reference,HS-RBF,1000000,0.7185185185185187,1.9913861973234008e-05
23,reference,HS-overlap,-1,0.7185185185185186,1.9913861973234008e-05
23,reference,HS-RBF,-1,0.7037037037037038,1.9913861973234008e-05
24,sensor,HS-overlap,100,0.5111111111111111,0.0034694334317067355
24,sensor,HS-RBF,100,0.4814814814814815,0.0034694334317067355
24,sensor,HS-overlap,1000,0.5185185185185186,0.0034694334317067355
24,sensor,HS-RBF,1000,0.5037037037037037,0.0034694334317067355
24,sensor,HS-overlap,10000,0.4814814814814815,0.0034694334317067355
24,sensor,HS-RBF,10000,0.5111111111111111,0.0034694334317067355
24,sensor,HS-overlap,100000,0.5185185185185185,0.0034694334317067355
24,sensor,HS-RBF,100000,0.5555555555555556,0.0034694334317067355
24,sensor,HS-overlap,1000000,0.5925925925925927,0.0034694334317067355
24,sensor,HS-RBF,1000000,0.6666666666666665,0.0034694334317067355
24,sensor,HS-overlap,-1,0.5555555555555556,0.0034694334317067355
24,sensor,HS-RBF,-1,0.6222222222222222,0.0034694334317067355
24,reference,HS-overlap,100,0.5333333333333333,3.7387277667444484e-05
24,reference,HS-RBF,100,0.4592592592592593,3.7387277667444484e-05
24,reference,HS-overlap,1000,0.4592592592592592,3.7387277667444484e-05
24,reference,HS-RBF,1000,0.5259259259259259,3.7387277667444484e-05
24,reference,HS-overlap,10000,0.4296296296296297,3.7387277667444484e-05
24,reference,HS-RBF,10000,0.4296296296296297,3.7387277667444484e-05
24,reference,HS-overlap,100000,0.5777777777777777,3.7387277667444484e-05
24,reference,HS-RBF,100000,0.5851851851851853,3.7387277667444484e-05
24,reference,HS-overlap,1000000,0.5481481481481482,3.7387277667444484e-05
24,reference,HS-RBF,1000000,0.5111111111111112,3.7387277667444484e-05
24,reference,HS-overlap,-1,0.562962962962963,3.7387277667444484e-05
24,reference,HS-RBF,-1,0.6370370370370371,3.7387277667444484e-05
25,sensor,HS-overlap,100,0.4888888888888889,0.0010322251229911501
25,sensor,HS-RBF,100,0.5185185185185186,0.0010322251229911501
25,sensor,HS-overlap,1000,0.4666666666666667,0.0010322251229911501
25,sensor,HS-RBF,1000,0.4666666666666667,0.0010322251229911501
25,sensor,HS-overlap,10000,0.5703703703703703,0.0010322251229911501
25,sensor,HS-RBF,10000,0.4888888888888889,0.0010322251229911501
25,sensor,HS-overlap,100000,0.5185185185185186,0.0010322251229911501
25,sensor,HS-RBF,100000,0.4888888888888888,0.0010322251229911501
25,sensor,HS-overlap,1000000,0.4740740740740741,0.0010322251229911501
25,sensor,HS-RBF,1000000,0.5037037037037037,0.0010322251229911501
25,sensor,HS-overlap,-1,0.437037037037037,0.0010322251229911501
25,sensor,HS-RBF,-1,0.4222222222222222,0.0010322251229911501
25,reference,HS-overlap,100,0.4814814814814815,6.9077727879782805e-06
25,reference,HS-RBF,100,0.5407407407407409,6.9077727879782805e-06
25,reference,HS-overlap,1000,0.4444444444444445,6.9077727879782805e-06
25,reference,HS-RBF,1000,0.4222222222222222,6.9077727879782805e-06
25,reference,HS-overlap,10000,0.5111111111111112,6.9077727879782805e-06
25,reference,HS-RBF,10000,0.5259259259259259,6.9077727879782805e-06
25,reference,HS-overlap,100000,0.5407407407407407,6.9077727879782805e-06
25,reference,HS-RBF,100000,0.5333333333333333,6.9077727879782805e-06
25,reference,HS-overlap,1000000,0.7407407407407407,6.9077727879782805e-06
25,reference,HS-RBF,1000000,0.6444444444444444,6.9077727879782805e-06
25,reference,HS-overlap,-1,0.7629629629629631,6.9077727879782805e-06
25,reference,HS-RBF,-1,0.7037037037037037,6.9077727879782805e-06
26,sensor,HS-overlap,100,0.45185185185185184,8.337359024646407e-05
26,sensor,HS-RBF,100,0.4444444444444444,8.337359024646407e-05
26,sensor,HS-overlap,1000,0.4592592592592592,8.337359024646407e-05
26,sensor,HS-RBF,1000,0.548148148148148,8.337359024646407e-05
26,sensor,HS-overlap,10000,0.6666666666666667,8.337359024646407e-05
26,sensor,HS-RBF,10000,0.6444444444444445,8.337359024646407e-05
26,sensor,HS-overlap,100000,0.5037037037037037,8.337359024646407e-05
26,sensor,HS-RBF,100000,0.5037037037037038,8.337359024646407e-05
26,sensor,HS-overlap,1000000,0.5333333333333333,8.337359024646407e-05
26,sensor,HS-RBF,1000000,0.4666666666666667,8.337359024646407e-05
26,sensor,HS-overlap,-1,0.5333333333333333,8.337359024646407e-05
26,sensor,HS-RBF,-1,0.4888888888888889,8.337359024646407e-05
26,reference,HS-overlap,100,0.49629629629629624,0.0005068052954585627
26,reference,HS-RBF,100,0.45185185185185184,0.0005068052954585627
26,reference,HS-overlap,1000,0.49629629629629624,0.0005068052954585627
26,reference,HS-RBF,1000,0.4740740740740741,0.0005068052954585627
26,reference,HS-overlap,10000,0.674074074074074,0.0005068052954585627
26,reference,HS-RBF,10000,0.6296296296296297,0.0005068052954585627
26,reference,HS-overlap,100000,0.762962962962963,0.0005068052954585627
26,reference,HS-RBF,100000,0.7333333333333333,0.0005068052954585627
26,reference,HS-overlap,1000000,0.8222222222222224,0.0005068052954585627
26,reference,HS-RBF,1000000,0.7777777777777779,0.0005068052954585627
26,reference,HS-overlap,-1,0.814814814814815,0.0005068052954585627
26,reference,HS-RBF,-1,0.8148148148148149,0.0005068052954585627
27,sensor,HS-overlap,100,0.47407407407407404,0.0034259174946875085
27,sensor,HS-RBF,100,0.48888888888888893,0.0034259174946875085
27,sensor,HS-overlap,1000,0.4962962962962963,0.0034259174946875085
27,sensor,HS-RBF,1000,0.5555555555555555,0.0034259174946875085
27,sensor,HS-overlap,10000,0.5333333333333333,0.0034259174946875085
27,sensor,HS-RBF,10000,0.562962962962963,0.0034259174946875085
27,sensor,HS-overlap,100000,0.4888888888888889,0.0034259174946875085
27,sensor,HS-RBF,100000,0.5037037037037037,0.0034259174946875085
27,sensor,HS-overlap,1000000,0.49629629629629635,0.0034259174946875085
27,sensor,HS-RBF,1000000,0.5185185185185186,0.0034259174946875085
27,sensor,HS-overlap,-1,0.5111111111111112,0.0034259174946875085
27,sensor,HS-RBF,-1,0.5481481481481482,0.0034259174946875085
27,reference,HS-overlap,100,0.5111111111111112,5.6337637501250316e-05
27,reference,HS-RBF,100,0.5111111111111112,5.6337637501250316e-05
27,reference,HS-overlap,1000,0.5185185185185185,5.6337637501250316e-05
27,reference,HS-RBF,1000,0.5111111111111112,5.6337637501250316e-05
27,reference,HS-overlap,10000,0.49629629629629635,5.6337637501250316e-05
27,reference,HS-RBF,10000,0.48148148148148145,5.6337637501250316e-05
27,reference,HS-overlap,100000,0.5925925925925927,5.6337637501250316e-05
27,reference,HS-RBF,100000,0.6,5.6337637501250316e-05
27,reference,HS-overlap,1000000,0.6074074074074075,5.6337637501250316e-05
27,reference,HS-RBF,1000000,0.6000000000000001,5.6337637501250316e-05
27,reference,HS-overlap,-1,0.6814814814814816,5.6337637501250316e-05
27,reference,HS-RBF,-1,0.6518518518518519,5.6337637501250316e-05
28,sensor,HS-overlap,100,0.43703703703703706,0.002622209996729244
28,sensor,HS-RBF,100,0.5111111111111112,0.002622209996729244
28,sensor,HS-overlap,1000,0.39999999999999997,0.002622209996729244
28,sensor,HS-RBF,1000,0.437037037037037,0.002622209996729244
28,sensor,HS-overlap,10000,0.4148148148148148,0.002622209996729244
28,sensor,HS-RBF,10000,0.5037037037037038,0.002622209996729244
28,sensor,HS-overlap,100000,0.5037037037037038,0.002622209996729244
28,sensor,HS-RBF,100000,0.5259259259259259,0.002622209996729244
28,sensor,HS-overlap,1000000,0.4,0.002622209996729244
28,sensor,HS-RBF,1000000,0.4666666666666666,0.002622209996729244
28,sensor,HS-overlap,-1,0.4,0.002622209996729244
28,sensor,HS-RBF,-1,0.4074074074074074,0.002622209996729244
28,reference,HS-overlap,100,0.4148148148148148,1.5480562639447566e-05
28,reference,HS-RBF,100,0.44444444444444436,1.5480562639447566e-05
28,reference,HS-overlap,1000,0.5333333333333333,1.5480562639447566e-05
28,reference,HS-RBF,1000,0.5259259259259259,1.5480562639447566e-05
28,reference,HS-overlap,10000,0.4444444444444444,1.5480562639447566e-05
28,reference,HS-RBF,10000,0.4592592592592593,1.5480562639447566e-05
28,reference,HS-overlap,100000,0.36296296296296293,1.5480562639447566e-05
28,reference,HS-RBF,100000,0.4222222222222223,1.5480562639447566e-05
28,reference,HS-overlap,1000000,0.4666666666666667,1.5480562639447566e-05
28,reference,HS-RBF,1000000,0.4740740740740741,1.5480562639447566e-05
28,reference,HS-overlap,-1,0.4296296296296296,1.5480562639447566e-05
28,reference,HS-RBF,-1,0.4444444444444445,1.5480562639447566e-05
29,sensor,HS-overlap,100,0.4444444444444444,0.0009188944490611498
29,sensor,HS-RBF,100,0.5111111111111112,0.0009188944490611498
29,sensor,HS-overlap,1000,0.38518518518518513,0.0009188944490611498
29,sensor,HS-RBF,1000,0.39999999999999997,0.0009188944490611498
29,sensor,HS-overlap,10000,0.5851851851851853,0.0009188944490611498
29,sensor,HS-RBF,10000,0.6074074074074074,0.0009188944490611498
29,sensor,HS-overlap,100000,0.5333333333333333,0.0009188944490611498
29,sensor,HS-RBF,100000,0.4888888888888888,0.0009188944490611498
29,sensor,HS-overlap,1000000,0.4888888888888889,0.0009188944490611498
29,sensor,HS-RBF,1000000,0.4592592592592592,0.0009188944490611498
29,sensor,HS-overlap,-1,0.5407407407407409,0.0009188944490611498
29,sensor,HS-RBF,-1,0.6148148148148149,0.0009188944490611498
29,reference,HS-overlap,100,0.4666666666666666,0.00012454367190906568
29,reference,HS-RBF,100,0.41481481481481486,0.00012454367190906568
29,reference,HS-overlap,1000,0.8148148148148149,0.00012454367190906568
29,reference,HS-RBF,1000,0.7851851851851852,0.00012454367190906568
29,reference,HS-overlap,10000,0.9555555555555556,0.00012454367190906568
29,reference,HS-RBF,10000,0.9555555555555556,0.00012454367190906568
29,reference,HS-overlap,100000,0.9777777777777779,0.00012454367190906568
29,reference,HS-RBF,100000,0.9851851851851853,0.00012454367190906568
29,reference,HS-overlap,1000000,0.9851851851851853,0.00012454367190906568
29,reference,HS-RBF,1000000,0.9851851851851853,0.00012454367190906568
29,reference,HS-overlap,-1,0.9851851851851853,0.00012454367190906568
29,reference,HS-RBF,-1,0.9851851851851853,0.00012454367190906568
30,sensor,HS-overlap,100,0.5777777777777777,2.115604037225245e-05
30,sensor,HS-RBF,100,0.6222222222222222,2.115604037225245e-05
30,sensor,HS-overlap,1000,0.49629629629629624,2.115604037225245e-05
30,sensor,HS-RBF,1000,0.5481481481481482,2.115604037225245e-05
30,sensor,HS-overlap,10000,0.562962962962963,2.115604037225245e-05
30,sensor,HS-RBF,10000,0.5333333333333333,2.115604037225245e-05
30,sensor,HS-overlap,100000,0.6740740740740743,2.115604037225245e-05
30,sensor,HS-RBF,100000,0.6148148148148149,2.115604037225245e-05
30,sensor,HS-overlap,1000000,0.5333333333333333,2.115604037225245e-05
30,sensor,HS-RBF,1000000,0.4888888888888889,2.115604037225245e-05
30,sensor,HS-overlap,-1,0.5333333333333333,2.115604037225245e-05
30,sensor,HS-RBF,-1,0.4666666666666667,2.115604037225245e-05
30,reference,HS-overlap,100,0.5111111111111112,1.2119829326140409e-05
30,reference,HS-RBF,100,0.474074074074074,1.2119829326140409e-05
30,reference,HS-overlap,1000,0.5185185185185185,1.2119829326140409e-05
30,reference,HS-RBF,1000,0.49629629629629624,1.2119829326140409e-05
30,reference,HS-overlap,10000,0.6148148148148149,1.2119829326140409e-05
30,reference,HS-RBF,10000,0.6444444444444444,1.2119829326140409e-05
30,reference,HS-overlap,100000,0.48888888888888893,1.2119829326140409e-05
30,reference,HS-RBF,100000,0.4518518518518519,1.2119829326140409e-05
30,reference,HS-overlap,1000000,0.5333333333333333,1.2119829326140409e-05
30,reference,HS-RBF,1000000,0.5259259259259258,1.2119829326140409e-05
30,reference,HS-overlap,-1,0.5259259259259259,1.2119829326140409e-05
30,reference,HS-RBF,-1,0.49629629629629624,1.2119829326140409e-05
31,sensor,HS-overlap,100,0.4814814814814815,0.0024801309097952067
31,sensor,HS-RBF,100,0.4888888888888888,0.0024801309097952067
31,sensor,HS-overlap,1000,0.5777777777777778,0.0024801309097952067
31,sensor,HS-RBF,1000,0.6666666666666667,0.0024801309097952067
31,sensor,HS-overlap,10000,0.5777777777777778,0.0024801309097952067
31,sensor,HS-RBF,10000,0.4814814814814815,0.0024801309097952067
31,sensor,HS-overlap,100000,0.5703703703703703,0.0024801309097952067
31,sensor,HS-RBF,100000,0.5407407407407409,0.0024801309097952067
31,sensor,HS-overlap,1000000,0.5407407407407407,0.0024801309097952067
31,sensor,HS-RBF,1000000,0.6074074074074075,0.0024801309097952067
31,sensor,HS-overlap,-1,0.5407407407407407,0.0024801309097952067
31,sensor,HS-RBF,-1,0.6962962962962963,0.0024801309097952067
31,reference,HS-overlap,100,0.5703703703703703,1.7864521800531833e-05
31,reference,HS-RBF,100,0.5185185185185185,1.7864521800531833e-05
31,reference,HS-overlap,1000,0.6444444444444445,1.7864521800531833e-05
31,reference,HS-RBF,1000,0.6296296296296297,1.7864521800531833e-05
31,reference,HS-overlap,10000,0.762962962962963,1.7864521800531833e-05
31,reference,HS-RBF,10000,0.7481481481481482,1.7864521800531833e-05
31,reference,HS-overlap,100000,0.8148148148148149,1.7864521800531833e-05
31,reference,HS-RBF,100000,0.7703703703703705,1.7864521800531833e-05
31,reference,HS-overlap,1000000,0.7851851851851851,1.7864521800531833e-05
31,reference,HS-RBF,1000000,0.8074074074074075,1.7864521800531833e-05
31,reference,HS-overlap,-1,0.8222222222222224,1.7864521800531833e-05
31,reference,HS-RBF,-1,0.8444444444444444,1.7864521800531833e-05
32,sensor,HS-overlap,100,0.5185185185185185,0.0012918477194095155
32,sensor,HS-RBF,100,0.45925925925925914,0.0012918477194095155
32,sensor,HS-overlap,1000,0.5037037037037037,0.0012918477194095155
32,sensor,HS-RBF,1000,0.46666666666666673,0.0012918477194095155
32,sensor,HS-overlap,10000,0.562962962962963,0.0012918477194095155
32,sensor,HS-RBF,10000,0.48888888888888893,0.0012918477194095155
32,sensor,HS-overlap,100000,0.5185185185185185,0.0012918477194095155
32,sensor,HS-RBF,100000,0.5111111111111111,0.0012918477194095155
32,sensor,HS-overlap,1000000,0.562962962962963,0.0012918477194095155
32,sensor,HS-RBF,1000000,0.711111111111111,0.0012918477194095155
32,sensor,HS-overlap,-1,0.6,0.0012918477194095155
32,sensor,HS-RBF,-1,0.6814814814814816,0.0012918477194095155
32,reference,HS-overlap,100,0.5037037037037037,1.7584431328600132e-05
32,reference,HS-RBF,100,0.5111111111111112,1.7584431328600132e-05
32,reference,HS-overlap,1000,0.5407407407407407,1.7584431328600132e-05
32,reference,HS-RBF,1000,0.5259259259259259,1.7584431328600132e-05
32,reference,HS-overlap,10000,0.6814814814814816,1.7584431328600132e-05
32,reference,HS-RBF,10000,0.7111111111111111,1.7584431328600132e-05
32,reference,HS-overlap,100000,0.8370370370370371,1.7584431328600132e-05
32,reference,HS-RBF,100000,0.8296296296296297,1.7584431328600132e-05
32,reference,HS-overlap,1000000,0.8740740740740741,1.7584431328600132e-05
32,reference,HS-RBF,1000000,0.8148148148148148,1.7584431328600132e-05
32,reference,HS-overlap,-1,0.9037037037037037,1.7584431328600132e-05
32,reference,HS-RBF,-1,0.9037037037037037,1.7584431328600132e-05
33,sensor,HS-overlap,100,0.5037037037037037,0.000619833002772548
33,sensor,HS-RBF,100,0.43703703703703695,0.000619833002772548
33,sensor,HS-overlap,1000,0.4592592592592593,0.000619833002772548
33,sensor,HS-RBF,1000,0.39259259259259266,0.000619833002772548
33,sensor,HS-overlap,10000,0.562962962962963,0.000619833002772548
33,sensor,HS-RBF,10000,0.6444444444444445,0.000619833002772548
33,sensor,HS-overlap,100000,0.6962962962962963,0.000619833002772548
33,sensor,HS-RBF,100000,0.6370370370370371,0.000619833002772548
33,sensor,HS-overlap,1000000,0.7555555555555559,0.000619833002772548
33,sensor,HS-RBF,1000000,0.7185185185185187,0.000619833002772548
33,sensor,HS-overlap,-1,0.7629629629629631,0.000619833002772548
33,sensor,HS-RBF,-1,0.7555555555555558,0.000619833002772548
33,reference,HS-overlap,100,0.5555555555555556,0.00029281794819706396
33,reference,HS-RBF,100,0.5407407407407407,0.00029281794819706396
33,reference,HS-overlap,1000,0.8222222222222223,0.00029281794819706396
33,reference,HS-RBF,1000,0.8148148148148148,0.00029281794819706396
33,reference,HS-overlap,10000,0.7333333333333335,0.00029281794819706396
33,reference,HS-RBF,10000,0.6888888888888889,0.00029281794819706396
33,reference,HS-overlap,100000,0.7259259259259261,0.00029281794819706396
33,reference,HS-RBF,100000,0.7333333333333335,0.00029281794819706396
33,reference,HS-overlap,1000000,0.6962962962962964,0.00029281794819706396
33,reference,HS-RBF,1000000,0.7111111111111111,0.00029281794819706396
33,reference,HS-overlap,-1,0.7185185185185187,0.00029281794819706396
33,reference,HS-RBF,-1,0.762962962962963,0.00029281794819706396
34,sensor,HS-overlap,100,0.48888888888888893,5.305387296631534e-05
34,sensor,HS-RBF,100,0.5925925925925924,5.305387296631534e-05
34,sensor,HS-overlap,1000,0.4814814814814815,5.305387296631534e-05
34,sensor,HS-RBF,1000,0.5259259259259259,5.305387296631534e-05
34,sensor,HS-overlap,10000,0.5185185185185185,5.305387296631534e-05
